t,x,y,z,prank,etype,uidx,eidx,rho,u,v,w,p
0.0018152463439431857,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0941185445772812,34.674387096951726,9.05285885259432e-09,-7.277083396062613,89979.03795105753
0.001822454461621086,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0941254028006988,34.67222928273757,4.399281040911833e-09,-7.283385765345608,89979.88774295316
0.001829464667519372,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.094130367309599,34.67057258742481,-7.718772383134041e-10,-7.289327367933607,89980.4965323183
0.0018364731482135058,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.094134839978291,34.66939141848571,-5.268501112391775e-09,-7.294583941527095,89981.02136653669
0.0018434604667476662,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0941400325571016,34.66861426431302,-7.75368889231444e-09,-7.298729062900232,89981.60034034232
0.0018511142771195583,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0941465291412693,34.66843373246177,-4.856292662641536e-09,-7.301810307551943,89982.29906451816
0.0018583402650271155,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0941550599237881,34.66848811615696,1.0493198833029303e-09,-7.303061242381731,89983.21659854951
0.0018656273039654,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.094165553484531,34.668874833182095,6.785142633756369e-09,-7.302853929675094,89984.35408113443
0.0018733048999226554,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0941797171290584,34.66930698053165,7.46534123511985e-09,-7.301340078516171,89985.91820515106
0.0018808487350860704,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0941971521335037,34.669587542353,3.7613814434517494e-10,-7.298951490514295,89987.87926422918
0.0018882789629676492,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0942176523177922,34.6696037403516,-6.095605367917133e-09,-7.2960671118511025,89990.21834830445
0.001895982066955428,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.094240242566833,34.66972258658769,-6.478022985075287e-09,-7.292963276548651,89992.8224633284
0.001903154152791888,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.09426230574841,34.66973945635024,-2.2644182350322865e-09,-7.290241655541521,89995.3828750814
0.0019101717648364145,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0942834898627805,34.669849897368664,1.9215097109201674e-09,-7.288067848804254,89997.8488608416
0.0019176360410380208,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.094304959226,34.670028628379,7.072380909973792e-09,-7.286470139452845,90000.34630790222
0.0019251640326773934,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0943252013322473,34.6701109100735,5.479221838118745e-09,-7.285750254507915,90002.68893147745
0.0019323359612312783,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0943423084607158,34.67016236010127,9.736540923156457e-10,-7.286066905196146,90004.65040898084
0.0019396757907449225,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0943560996046722,34.67056117083979,-5.037590135320099e-09,-7.287450796503877,90006.20771613401
0.0019470969684792566,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0943690459405508,34.67062444978552,-7.83617678677525e-09,-7.2895863422808205,90007.6470493738
0.0019546319567162393,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0943812596980365,34.67055815141661,-4.191115562529333e-09,-7.292296941725383,90008.98714856306
0.001961667389110319,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0943926345055373,34.670284749493575,-5.78353858674648e-10,-7.29490343249448,90010.23080924999
0.0019691343840328866,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0944049827117261,34.66973451490193,5.345664208670509e-09,-7.297483332526626,90011.58782239401
0.001976598174626528,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0944170680569365,34.66911494552005,6.769527796633683e-09,-7.299926588934832,90012.92897202208
0.001984385168147664,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0944320605706905,34.667703788665236,8.558866306342456e-10,-7.302181059914828,90014.62484164511
0.0019917729424468577,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0944476150919573,34.66596864411424,-4.413758805197408e-09,-7.30407703389194,90016.41068264446
0.0019988095106160866,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0944636039104885,34.66396175096348,-6.07472901375498e-09,-7.305622674826092,90018.26743552879
0.002006130527888116,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0944806455935323,34.66167960563624,-5.322013312243658e-09,-7.306876185511192,90020.26388812033
0.0020133722174097484,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0944974982673454,34.65934181604401,-2.029813017029082e-09,-7.3075825235208445,90022.25077710398
0.002020899085862821,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0945143130736876,34.65709428977472,3.748416660314481e-09,-7.307690224557235,90024.24190100767
0.002028262750820929,0.12967653535683477,6.762099922755498e-05,0.04983981408073685,14,pri,4,1439,1.0945308825109807,34.6548681798974,6.508085608092737e-09,-7.307203483958748,90026.20417400556
